Time;Voltage;Current;T1;T2
4668;4111;1008;29.496851;32.276695
4669;4111;998;29.496851;32.250877
4670;4111;1006;29.470148;32.276695
4671;4111;999;29.496851;32.276695
4672;4111;999;29.496851;32.276695
4673;4113;1005;29.496851;32.302483
4674;4111;999;29.470148;32.302483
4675;4113;1005;29.470148;32.276695
4676;4111;1006;29.523523;32.302483
4677;4113;999;29.496851;32.302483
4678;4113;999;29.496851;32.302483
4679;4115;999;29.496851;32.302483
4680;4113;999;29.443445;32.302483
4681;4113;1005;29.470148;32.276695
4682;4113;999;29.470148;32.302483
4683;4113;999;29.496851;32.276695
4684;4113;1006;29.470148;32.276695
4685;4115;1004;29.496851;32.276695
4686;4115;1000;29.470148;32.302483
4687;4115;998;29.470148;32.276695
4688;4113;1000;29.470148;32.276695
4689;4115;998;29.470148;32.250877
4690;4115;1005;29.470148;32.276695
4691;4115;998;29.443445;32.276695
4692;4115;1007;29.443445;32.276695
4693;4115;998;29.416712;32.276695
4694;4115;998;29.443445;32.22506
4695;4115;999;29.443445;32.276695
4696;4115;1005;29.443445;32.250877
4697;4118;1005;29.470148;32.276695
4698;4115;998;29.443445;32.302483
4699;4118;1006;29.470148;32.302483
4700;4118;1005;29.443445;32.276695
4701;4118;999;29.443445;32.276695
4702;4118;1005;29.470148;32.276695
4703;4118;998;29.443445;32.276695
4704;4118;1005;29.470148;32.302483
4705;4118;999;29.443445;32.276695
4706;4115;1000;29.443445;32.276695
4707;4118;999;29.443445;32.276695
4708;4118;999;29.443445;32.276695
4709;4118;1007;29.443445;32.276695
4710;4118;999;29.470148;32.276695
4711;4118;1005;29.443445;32.276695
4712;4118;999;29.416712;32.276695
4713;4118;999;29.416712;32.250877
4714;4120;999;29.443445;32.302483
4715;4120;998;29.470148;32.302483
4716;4120;1005;29.443445;32.276695
4717;4120;998;29.443445;32.22506
4718;4120;998;29.416712;32.276695
4719;4120;998;29.390009;32.250877
4720;4122;1005;29.443445;32.276695
4721;4122;998;29.416712;32.250877
4722;4120;999;29.443445;32.276695
4723;4122;998;29.416712;32.250877
4724;4120;998;29.416712;32.250877
4725;4120;998;29.416712;32.250877
4726;4120;1005;29.416712;32.22506
4727;4120;998;29.416712;32.250877
4728;4120;1005;29.416712;32.250877
4729;4122;997;29.416712;32.250877
4730;4122;1005;29.416712;32.276695
4731;4122;1004;29.390009;32.22506
4732;4122;998;29.390009;32.250877
4733;4124;998;29.416712;32.250877
4734;4122;1006;29.416712;32.250877
4735;4122;999;29.416712;32.250877
4736;4122;1005;29.390009;32.250877
4737;4124;1005;29.443445;32.250877
4738;4120;1004;29.443445;32.250877
4739;4124;1004;29.416712;32.276695
4740;4124;998;29.416712;32.276695
4741;4122;1006;29.390009;32.250877
4742;4124;999;29.416712;32.22506
4743;4122;999;29.416712;32.276695
4744;4124;997;29.416712;32.250877
4745;4124;1000;29.416712;32.276695
4746;4124;999;29.416712;32.276695
4747;4124;999;29.416712;32.250877
4748;4124;1005;29.390009;32.250877
4749;4124;998;29.390009;32.250877
4750;4124;998;29.416712;32.276695
4751;4124;999;29.390009;32.22506
4752;4124;1005;29.416712;32.276695
4753;4124;1005;29.416712;32.302483
4754;4127;1005;29.416712;32.276695
4755;4124;1005;29.416712;32.276695
4756;4124;1005;29.443445;32.276695
4757;4127;1006;29.416712;32.276695
4758;4124;1006;29.416712;32.276695
4759;4127;1005;29.416712;32.276695
4760;4124;999;29.443445;32.276695
4761;4127;1005;29.443445;32.276695
4762;4127;1004;29.416712;32.276695
4763;4127;1006;29.443445;32.276695
4764;4127;999;29.416712;32.276695
4765;4127;1001;29.416712;32.276695
4766;4129;1005;29.416712;32.276695
4767;4127;999;29.390009;32.276695
4768;4127;1006;29.443445;32.250877
4769;4129;998;29.416712;32.250877
4770;4127;1005;29.416712;32.276695
4771;4127;999;29.416712;32.22506
4772;4127;1001;29.443445;32.22506
4773;4127;998;29.416712;32.250877
4774;4129;1005;29.416712;32.22506
4775;4127;999;29.416712;32.22506
4776;4129;1004;29.416712;32.250877
4777;4129;1005;29.416712;32.22506
4778;4129;1005;29.416712;32.22506
4779;4129;1001;29.416712;32.22506
4780;4129;999;29.390009;32.250877
4781;4129;1005;29.390009;32.199272
4782;4131;1004;29.416712;32.22506
4783;4129;1005;29.390009;32.199272
4784;4131;1003;29.390009;32.22506
4785;4131;1005;29.416712;32.22506
4786;4131;1006;29.443445;32.22506
4787;4131;999;29.416712;32.250877
4788;4129;997;29.443445;32.250877
4789;4129;999;29.416712;32.250877
4790;4133;999;29.416712;32.250877
4791;4131;1008;29.390009;32.250877
4792;4131;998;29.443445;32.22506
4793;4131;999;29.443445;32.22506
4794;4131;999;29.416712;32.22506
4795;4131;999;29.416712;32.250877
4796;4133;998;29.416712;32.22506
4797;4131;1000;29.390009;32.22506
4798;4131;1000;29.443445;32.22506
4799;4131;1005;29.443445;32.22506
4800;4133;999;29.416712;32.22506
4801;4131;1000;29.416712;32.22506
4802;4133;998;29.416712;32.22506
4803;4133;998;29.416712;32.199272
4804;4133;997;29.416712;32.199272
4805;4133;1005;29.416712;32.22506
4806;4133;998;29.390009;32.22506
4807;4136;999;29.416712;32.199272
4808;4136;1005;29.416712;32.22506
4809;4133;998;29.443445;32.22506
4810;4136;998;29.390009;32.22506
4811;4133;1005;29.443445;32.199272
4812;4133;1005;29.443445;32.22506
4813;4133;1005;29.416712;32.199272
4814;4136;998;29.443445;32.22506
4815;4133;1005;29.443445;32.22506
4816;4136;1004;29.416712;32.22506
4817;4133;1004;29.443445;32.199272
4818;4133;1005;29.390009;32.22506
4819;4136;999;29.416712;32.22506
4820;4136;1005;29.416712;32.22506
4821;4136;998;29.390009;32.22506
4822;4136;1005;29.416712;32.199272
4823;4136;1003;29.416712;32.22506
4824;4136;999;29.416712;32.22506
4825;4136;1003;29.416712;32.22506
4826;4136;1004;29.390009;32.22506
4827;4136;998;29.416712;32.22506
4828;4136;1005;29.416712;32.199272
4829;4138;997;29.416712;32.173424
4830;4138;1005;29.416712;32.199272
4831;4138;1004;29.416712;32.199272
4832;4140;998;29.443445;32.22506
4833;4138;999;29.443445;32.22506
4834;4138;1005;29.443445;32.199272
4835;4138;999;29.416712;32.22506
4836;4138;999;29.443445;32.22506
4837;4138;1005;29.443445;32.199272
4838;4138;1005;29.443445;32.22506
4839;4140;998;29.443445;32.173424
4840;4140;998;29.416712;32.173424
4841;4138;1004;29.416712;32.22506
4842;4140;999;29.416712;32.22506
4843;4138;998;29.416712;32.22506
4844;4138;998;29.416712;32.199272
4845;4138;1005;29.416712;32.199272
4846;4140;999;29.416712;32.22506
4847;4142;1005;29.390009;32.199272
4848;4140;997;29.416712;32.22506
4849;4140;1004;29.390009;32.199272
4850;4142;997;29.390009;32.199272
4851;4140;999;29.416712;32.22506
4852;4142;998;29.390009;32.199272
4853;4140;1004;29.390009;32.199272
4854;4140;1005;29.390009;32.22506
4855;4142;1004;29.363245;32.199272
4856;4142;1004;29.363245;32.22506
4857;4142;1005;29.390009;32.199272
4858;4142;1000;29.390009;32.22506
4859;4142;998;29.390009;32.22506
4860;4142;997;29.416712;32.199272
4861;4142;1005;29.390009;32.199272
4862;4142;998;29.390009;32.22506
4863;4142;1004;29.416712;32.22506
4864;4142;999;29.390009;32.199272
4865;4142;1004;29.390009;32.173424
4866;4142;1005;29.390009;32.22506
4867;4142;997;29.416712;32.199272
4868;4142;999;29.416712;32.22506
4869;4142;1006;29.416712;32.199272
4870;4145;1004;29.416712;32.22506
4871;4145;998;29.416712;32.22506
4872;4145;1004;29.416712;32.199272
4873;4145;1005;29.390009;32.173424
4874;4145;997;29.390009;32.199272
4875;4145;1000;29.390009;32.199272
4876;4145;997;29.416712;32.199272
4877;4145;1005;29.363245;32.199272
4878;4147;997;29.363245;32.199272
4879;4147;999;29.390009;32.199272
4880;4145;1005;29.390009;32.173424
4881;4145;1004;29.390009;32.199272
4882;4145;1005;29.416712;32.22506
4883;4147;999;29.390009;32.199272
4884;4147;1005;29.390009;32.199272
4885;4147;999;29.390009;32.199272
4886;4147;1005;29.390009;32.199272
4887;4149;999;29.390009;32.199272
4888;4147;998;29.390009;32.22506
4889;4147;998;29.390009;32.199272
4890;4147;998;29.390009;32.199272
4891;4147;999;29.363245;32.199272
4892;4149;1004;29.390009;32.199272
4893;4149;998;29.363245;32.199272
4894;4151;1005;29.390009;32.199272
4895;4151;1003;29.363245;32.147606
4896;4149;1004;29.390009;32.173424
4897;4147;1006;29.363245;32.199272
4898;4151;997;29.363245;32.173424
4899;4147;997;29.390009;32.199272
4900;4149;999;29.336512;32.173424
4901;4151;1004;29.390009;32.173424
4902;4149;999;29.363245;32.199272
4903;4147;1005;29.363245;32.199272
4904;4151;998;29.363245;32.199272
4905;4151;997;29.390009;32.173424
4906;4151;1005;29.390009;32.173424
4907;4151;998;29.363245;32.199272
4908;4151;998;29.390009;32.199272
4909;4151;998;29.363245;32.173424
4910;4151;999;29.363245;32.199272
4911;4149;998;29.363245;32.173424
4912;4151;1004;29.390009;32.121758
4913;4151;998;29.363245;32.173424
4914;4151;1005;29.363245;32.147606
4915;4151;1005;29.336512;32.121758
4916;4151;1004;29.336512;32.095909
4917;4151;1004;29.363245;32.095909
4918;4156;997;29.336512;32.121758
4919;4153;999;29.336512;32.095909
4920;4153;998;29.363245;32.095909
4921;4156;1003;29.363245;32.147606
4922;4151;998;29.336512;32.121758
4923;4151;1005;29.336512;32.147606
4924;4153;997;29.309748;32.121758
4925;4153;999;29.336512;32.095909
4926;4153;998;29.363245;32.147606
4927;4153;1005;29.363245;32.121758
4928;4153;997;29.336512;32.121758
4929;4153;999;29.336512;32.121758
4930;4156;1004;29.336512;32.121758
4931;4153;996;29.336512;32.095909
4932;4153;997;29.336512;32.121758
4933;4156;998;29.363245;32.121758
4934;4156;1005;29.363245;32.147606
4935;4156;996;29.390009;32.095909
4936;4156;1004;29.390009;32.095909
4937;4156;996;29.363245;32.121758
4938;4156;1003;29.390009;32.095909
4939;4156;996;29.390009;32.095909
4940;4156;1003;29.363245;32.095909
4941;4156;996;29.363245;32.121758
4942;4156;1003;29.336512;32.121758
4943;4156;996;29.363245;32.095909
4944;4156;1003;29.390009;32.095909
4945;4158;998;29.336512;32.044212
4946;4158;1004;29.390009;32.095909
4947;4156;997;29.390009;32.070061
4948;4158;1004;29.390009;32.121758
4949;4158;997;29.390009;32.095909
4950;4158;1003;29.363245;32.147606
4951;4158;996;29.363245;32.095909
4952;4156;1003;29.390009;32.121758
4953;4156;996;29.336512;32.095909
4954;4158;1002;29.363245;32.121758
4955;4158;997;29.390009;32.095909
4956;4158;1003;29.363245;32.121758
4957;4158;998;29.363245;32.121758
4958;4158;1005;29.363245;32.121758
4959;4158;997;29.363245;32.095909
4960;4158;1003;29.390009;32.095909
4961;4158;996;29.336512;32.121758
4962;4160;1003;29.390009;32.095909
4963;4160;998;29.336512;32.121758
4964;4162;1004;29.363245;32.121758
4965;4160;998;29.363245;32.121758
4966;4160;1003;29.390009;32.121758
4967;4160;997;29.363245;32.095909
4968;4160;1003;29.390009;32.121758
4969;4162;997;29.363245;32.121758
4970;4162;1004;29.336512;32.121758
4971;4162;996;29.363245;32.095909
4972;4160;1005;29.363245;32.095909
4973;4160;997;29.390009;32.121758
4974;4160;1002;29.390009;32.121758
4975;4162;1005;29.390009;32.121758
4976;4162;996;29.336512;32.121758
4977;4160;1002;29.363245;32.121758
4978;4165;998;29.363245;32.121758
4979;4162;1004;29.390009;32.121758
4980;4162;996;29.363245;32.121758
4981;4162;1003;29.390009;32.121758
4982;4165;996;29.390009;32.121758
4983;4162;1003;29.336512;32.121758
4984;4162;997;29.363245;32.121758
4985;4162;1004;29.336512;32.095909
4986;4165;1004;29.363245;32.121758
4987;4165;1002;29.363245;32.121758
4988;4162;1004;29.363245;32.121758
4989;4165;996;29.363245;32.121758
4990;4162;1002;29.336512;32.147606
4991;4165;997;29.363245;32.121758
4992;4165;997;29.363245;32.121758
4993;4165;1005;29.363245;32.121758
4994;4165;996;29.336512;32.095909
4995;4165;1003;29.390009;32.121758
4996;4165;996;29.363245;32.121758
4997;4165;1003;29.363245;32.121758
4998;4167;996;29.363245;32.121758
4999;4167;1004;29.363245;32.121758
5000;4165;1003;29.363245;32.147606
5001;4167;996;29.336512;32.147606
5002;4167;1003;29.363245;32.121758
5003;4167;1004;29.336512;32.121758
5004;4165;1003;29.336512;32.121758
5005;4167;998;29.363245;32.095909
5006;4167;1004;29.336512;32.121758
5007;4167;1003;29.336512;32.121758
5008;4169;997;29.336512;32.121758
5009;4167;1004;29.363245;32.121758
5010;4169;1004;29.363245;32.121758
5011;4167;996;29.363245;32.095909
5012;4169;1003;29.363245;32.121758
5013;4167;996;29.336512;32.121758
5014;4169;1004;29.363245;32.121758
5015;4169;996;29.363245;32.095909
5016;4167;1004;29.363245;32.070061
5017;4169;996;29.336512;32.095909
5018;4169;1005;29.363245;32.095909
5019;4169;996;29.336512;32.070061
5020;4169;1005;29.336512;32.095909
5021;4169;996;29.363245;32.095909
5022;4169;1004;29.363245;32.095909
5023;4169;996;29.336512;32.095909
5024;4169;1005;29.363245;32.095909
5025;4171;997;29.336512;32.095909
5026;4169;997;29.336512;32.044212
5027;4171;996;29.336512;32.070061
5028;4169;1003;29.336512;32.095909
5029;4171;997;29.363245;32.070061
5030;4171;996;29.309748;32.070061
5031;4169;1004;29.336512;32.070061
5032;4171;996;29.336512;32.070061
5033;4171;1003;29.336512;32.070061
5034;4171;1004;29.336512;32.095909
5035;4171;998;29.363245;32.095909
5036;4171;1002;29.336512;32.070061
5037;4171;996;29.336512;32.070061
5038;4171;1002;29.336512;32.070061
5039;4171;998;29.309748;32.095909
5040;4171;996;29.336512;32.070061
5041;4174;1004;29.309748;32.070061
5042;4171;996;29.309748;32.070061
5043;4174;996;29.336512;32.070061
5044;4174;998;29.282984;32.070061
5045;4174;1002;29.309748;32.044212
5046;4174;996;29.309748;32.070061
5047;4171;997;29.309748;32.070061
5048;4174;1002;29.336512;32.070061
5049;4174;997;29.309748;32.070061
5050;4174;1004;29.309748;32.070061
5051;4174;996;29.336512;32.070061
5052;4174;1003;29.336512;32.070061
5053;4176;996;29.336512;32.044212
5054;4176;1004;29.309748;32.095909
5055;4176;996;29.336512;32.070061
5056;4174;1003;29.282984;32.070061
5057;4176;1002;29.282984;32.070061
5058;4176;997;29.336512;32.070061
5059;4176;1003;29.336512;32.070061
5060;4176;996;29.336512;32.070061
5061;4176;1004;29.363245;32.070061
5062;4176;996;29.336512;32.044212
5063;4174;1004;29.363245;32.044212
5064;4176;996;29.336512;31.992487
5065;4176;1004;29.336512;32.044212
5066;4178;997;29.363245;32.044212
5067;4178;1003;29.390009;32.044212
5068;4176;996;29.363245;32.070061
5069;4176;1002;29.363245;32.070061
5070;4178;997;29.363245;32.018333
5071;4178;1002;29.363245;32.095909
5072;4178;997;29.363245;32.070061
5073;4178;996;29.363245;32.095909
5074;4176;1003;29.363245;32.070061
5075;4178;995;29.363245;32.070061
5076;4178;1002;29.363245;32.070061
5077;4180;996;29.363245;32.044212
5078;4178;1004;29.363245;32.070061
5079;4178;996;29.363245;32.070061
5080;4180;1002;29.363245;32.095909
5081;4180;996;29.363245;32.070061
5082;4178;1003;29.363245;32.044212
5083;4180;996;29.390009;32.070061
5084;4178;1002;29.363245;32.070061
5085;4180;996;29.390009;32.044212
5086;4178;1002;29.390009;32.070061
5087;4180;1002;29.390009;32.070061
5088;4180;995;29.363245;32.044212
5089;4180;1004;29.390009;32.044212
5090;4180;996;29.363245;32.044212
5091;4180;1002;29.336512;32.044212
5092;4180;997;29.363245;32.018333
5093;4180;1002;29.390009;32.044212
5094;4183;997;29.336512;32.044212
5095;4180;1002;29.363245;32.070061
5096;4183;996;29.363245;32.044212
5097;4183;1004;29.363245;32.018333
5098;4183;996;29.336512;32.044212
5099;4183;1003;29.363245;32.044212
5100;4183;996;29.363245;32.070061
5101;4183;1002;29.363245;32.044212
5102;4183;1003;29.363245;32.070061
5103;4185;996;29.336512;32.070061
5104;4183;1003;29.336512;32.070061
5105;4183;996;29.363245;32.044212
5106;4183;1002;29.363245;32.070061
5107;4183;996;29.336512;32.044212
5108;4183;1002;29.336512;32.044212
5109;4183;1004;29.336512;32.044212
5110;4185;996;29.309748;32.018333
5111;4185;1002;29.336512;32.044212
5112;4183;1002;29.363245;32.018333
5113;4187;996;29.336512;32.018333
5114;4183;1003;29.336512;32.018333
5115;4185;996;29.336512;31.992487
5116;4185;1002;29.336512;32.018333
5117;4185;995;29.336512;32.018333
5118;4187;996;29.336512;32.044212
5119;4185;1002;29.336512;32.044212
5120;4187;996;29.282984;32.018333
5121;4185;1002;29.336512;32.018333
5122;4187;996;29.336512;32.018333
5123;4185;1002;29.336512;32.018333
5124;4187;996;29.336512;31.992487
5125;4187;1002;29.309748;32.044212
5126;4189;997;29.336512;32.044212
5127;4187;1003;29.309748;32.018333
5128;4187;996;29.309748;32.018333
5129;4185;1004;29.336512;32.018333
5130;4187;995;29.282984;32.018333
5131;4187;1002;29.309748;32.044212
5132;4187;1003;29.309748;32.018333
5133;4187;995;29.309748;32.018333
5134;4187;1002;29.336512;32.018333
5135;4187;1003;29.336512;32.018333
5136;4187;996;29.336512;32.018333
5137;4187;1002;29.363245;32.018333
5138;4189;995;29.336512;31.992487
5139;4187;1002;29.309748;32.018333
5140;4189;995;29.336512;32.018333
5141;4189;1002;29.336512;31.992487
5142;4187;1002;29.309748;32.018333
5143;4189;995;29.309748;31.992487
5144;4189;1002;29.336512;32.018333
5145;4191;996;29.336512;32.044212
5146;4191;996;29.309748;32.018333
5147;4189;1002;29.309748;32.018333
5148;4191;996;29.309748;32.018333
5149;4191;1003;29.309748;32.018333
5150;4189;1004;29.309748;32.018333
5151;4191;996;29.282984;32.018333
5152;4191;1003;29.309748;32.018333
5153;4191;996;29.282984;32.018333
5154;4191;1003;29.309748;32.018333
5155;4191;996;29.309748;31.992487
5156;4194;995;29.309748;32.018333
5157;4191;1003;29.309748;31.992487
5158;4194;996;29.282984;31.992487
5159;4191;1002;29.282984;32.018333
5160;4191;995;29.282984;31.966578
5161;4191;1002;29.282984;31.992487
5162;4194;995;29.282984;31.966578
5163;4194;995;29.282984;31.992487
5164;4191;1002;29.309748;31.992487
5165;4194;995;29.282984;31.992487
5166;4191;1002;29.336512;32.018333
5167;4196;996;29.309748;31.992487
5168;4194;1002;29.309748;31.992487
5169;4196;996;29.309748;31.966578
5170;4194;1002;29.336512;31.992487
5171;4196;1002;29.309748;31.966578
5172;4194;996;29.309748;31.992487
5173;4196;1004;29.336512;31.992487
5174;4196;997;29.309748;31.992487
5175;4196;1003;29.282984;31.992487
5176;4196;996;29.336512;31.966578
5177;4196;1001;29.336512;31.992487
5178;4194;996;29.336512;31.992487
5179;4196;996;29.336512;31.992487
5180;4196;1003;29.336512;31.992487
5181;4198;996;29.336512;31.992487
5182;4196;1002;29.336512;31.966578
5183;4196;995;29.282984;31.966578
5184;4200;1044;29.309748;31.966578
5185;4200;1042;29.282984;31.966578
5186;4200;1037;29.336512;31.992487
5187;4200;1036;29.309748;31.966578
5188;4200;1036;29.336512;31.992487
5189;4200;1029;29.336512;31.966578
5190;4200;1037;29.336512;31.992487
5191;4200;1024;29.336512;31.992487
5192;4200;1021;29.282984;31.966578
5193;4198;1010;29.336512;31.992487
5194;4200;1022;29.336512;31.992487
5195;4200;1009;29.336512;31.992487
5196;4200;1002;29.282984;31.992487
5197;4200;1023;29.309748;31.992487
5198;4200;1002;29.282984;31.992487
5199;4198;1002;29.309748;31.966578
5200;4200;1009;29.309748;31.992487
5201;4200;1009;29.309748;31.992487
5202;4198;996;29.336512;31.992487
5203;4200;1009;29.309748;31.992487
5204;4200;1010;29.309748;31.992487
5205;4200;996;29.309748;31.992487
5206;4198;996;29.336512;31.992487
5207;4200;996;29.336512;31.966578
5208;4203;996;29.336512;31.992487
5209;4200;996;29.336512;31.992487
5210;4200;982;29.336512;31.992487
5211;4200;989;29.336512;31.992487
5212;4200;990;29.363245;31.966578
5213;4200;988;29.363245;31.992487
5214;4200;983;29.336512;31.992487
5215;4200;990;29.363245;31.966578
5216;4200;989;29.363245;31.992487
5217;4200;990;29.363245;31.966578
5218;4200;988;29.336512;31.992487
5219;4200;976;29.363245;31.992487
5220;4200;976;29.309748;31.992487
5221;4198;984;29.336512;31.992487
5222;4200;971;29.336512;31.966578
5223;4198;964;29.336512;31.992487
5224;4198;969;29.336512;31.992487
